ID	Value
htd10011	[[चिल्का\N_NNP झील\N_NNP की\PSP]]_NP [[लंबाई\N_NN]]_NP [[64\QT_QTC किलोमीटर\N_NN तथा\CC_CCD चौड़ाई\N_NN]]_NP [[16\QT_QTC से\PSP]]_NP [[20\QT_QTC किलोमीटर\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10012	[[चिल्का\N_NNP झील\N_NNP में\PSP]]_NP [[दो\QT_QTC सुंदर\JJ द्वीप\N_NN ’\RD_PUNC घरिकुंड\N_NNP ’\RD_PUNC तथा\CC_CCD ’\RD_PUNC मुलड\N_NNP ’\RD_PUNC भी\RP_RPD]]_NP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10013	[[ऐतिहासिक\JJ व\CC_CCS आध्यात्मिक\JJ दृष्‍टि\N_NN से\PSP]]_NP [[भुवनेश्‍वर\N_NNP]]_NP [[एक\QT_QTC मशहूर\JJ पर्यटन\N_NN स्थल\N_NN]]_NP [[होने\V_VM के\PSP साथ-साथ\N_NN]]_VGINF [[उड़ीसा\N_NNP राज्य\N_NN की\PSP]]_NP [[राजधानी\N_NN भी\RP_RPD]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10014	[[भुवनेश्‍वर\N_NNP शहर\N_NN को\PSP ’\RD_PUNC]]_NP [[मंदिरों\N_NN का\PSP]]_NP [[नगर\N_NN ’\RD_PUNC]]_NP [[कहा\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10015	[[कहते\V_VM हैं\V_VAUX]]_VGF [[कभी\N_NST]]_NP [[भुवनेश्‍वर\N_NNP में\PSP]]_NP [[1000\QT_QTC मंदिर\N_NN]]_NP [[हुआ\V_VM करते\V_VAUX थे\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10016	[[वर्तमान\N_NN में\PSP]]_NP [[भुवनेश्‍वर\N_NNP के\PSP]]_NP [[मंदिरों\N_NN में\PSP]]_NP [[11वीं\QT_QTO सदी\N_NN का\PSP]]_NP [[लिंगराज\N_NNP मंदिर\N_NN]]_NP [[पूरे\JJ विश्‍व\N_NN में\PSP]]_NP [[प्रसिद्ध\JJ]]_JJP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10017	[[लिंगराज\N_NNP मंदिर\N_NN में\PSP]]_NP [[उड़ीसा\N_NNP की\PSP]]_NP [[स्थापत्य\JJ कला\N_NN के\PSP]]_NP [[वैभवशाली\JJ नमूने\N_NN]]_NP [[देखे\V_VM जा\V_VAUX सकते\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10018	[[वास्तव\N_NN में\PSP]]_NP [[उड़ीसा\N_NNP का\PSP]]_NP [[अप्रतिम\JJ सौंदर्य\N_NN]]_NP [[यहाँ\DM_DMD की\PSP]]_NP [[पारम्परिकता\N_NN में\PSP ही\RP_RPD]]_NP [[नहीं\RP_NEG ,\RD_PUNC]]_VGF [[अपितु\CC_CCD]]_CCP [[यहाँ\DM_DMD की\PSP]]_NP [[प्राकृतिक\JJ दृश्‍यावलियों\N_NN में\PSP भी\RP_RPD]]_NP [[रचा-बसा\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10019	[[विश्‍वप्रसिद्ध\JJ लिंगराज\N_NN मंदिर\N_NN को\PSP]]_NP [[भुवनेश्‍वर\N_NNP मंदिर\N_NN के\PSP]]_NP [[नाम\N_NN से\PSP भी\RP_RPD]]_NP [[जाना\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10020	[[लिंगराज\N_NNP मंदिर\N_NN की\PSP]]_NP [[बाहरी\JJ दीवारों\N_NN पर\PSP]]_NP [[शिल्पकला\N_NN के\PSP]]_NP [[अद्‍भुत\JJ नमूने\N_NN]]_NP [[दर्शनीय\JJ]]_JJP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10021	[[लिंगराज\N_NNP मंदिर\N_NN के\PSP भीतर\N_NST]]_NP [[ग्रेनाइट\N_NN पत्थर\N_NN से\PSP]]_NP [[बना\V_VM]]_VGF [[विशाल\JJ शिवलिंग\N_NN]]_NP [[है\V_VM]]_VGF [[जिसके\CC_CCS]]_CCP [[आधे\QT_QTC भाग\N_NN में\PSP]]_NP [[विष्‍णु\N_NNP का\PSP]]_NP [[रूप\N_NN]]_NP [[उत्कीर्ण\N_NN]]_JJP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10022	[[मुक्‍तेश्‍वर\N_NNP मंदिर\N_NNP वास्तुकला\N_NN का\PSP]]_NP [[उत्कृष्‍ट\JJ उदाहरण\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10023	[[मुक्‍तेश्‍वर\N_NNP मंदिर\N_NNP में\PSP]]_NP [[उड़ते\V_VM हुए\V_VAUX]]_VGNF [[गंधर्व\N_NNP विमान\N_NN ,\RD_PUNC]]_NP [[हाथियों\N_NN को\PSP]]_NP [[रौंदते\V_VM हुए\V_VAUX]]_VGF [[सिंह\N_NN ,\RD_PUNC]]_NP [[उछलते-कूदते\V_VM]]_VGF [[बंदर\N_NN तथा\CC_CCS]]_NP [[भागते\V_VM हुए\V_VAUX]]_VGNF [[हिरणों\N_NN के\PSP]]_NP [[कलात्मक\JJ दृश्‍य\N_NN]]_NP [[सजीव-से\JJ]]_JJP [[लगते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10024	[[ब्रह्मेश्‍वर\N_NNP मंदिर\N_NNP ’\RD_PUNC ब्रह्मकुंड\N_NNP ’\RD_PUNC के\PSP पास\PSP]]_NP [[स्थित\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10025	[[ब्रह्मेश्‍वर\N_NNP मंदिर\N_NNP में\PSP]]_NP [[भगवान\N_NN]]_NP [[शिव\N_NNP की\PSP]]_NP [[कलात्मक\JJ प्रतिमा\N_NN]]_NP [[विशेष\JJ रूप\N_NN से\PSP]]_NP [[देखने\V_VM योग्य\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10026	[[रामेश्‍वर\N_NNP मंदिर\N_NNP को\PSP]]_NP [[गुड़िया\N_NNP मंदिर\N_NNP भी\RP_RPD]]_NP [[कहते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10027	[[रामेश्‍वर\N_NNP मंदिर\N_NNP में\PSP]]_NP [[शिवलिंग\N_NNP प्रतिष्‍ठित\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10028	[[चैत्र\N_NN शुक्‍ल\N_NN अष्‍टमी\N_NN को\PSP]]_NP [[लिंगराज\N_NNP जी\N_NN का\PSP]]_NP [[यात्रारथ\N_NN]]_NP [[इसी\DM_DMR रामेश्‍वर\N_NNP मंदिर\N_NNP तक\PSP]]_NP [[आता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10029	[[परशुरामेश्‍वर\N_NNP मंदिर\N_NNP लिंगराज\N_NNP मंदिर\N_NNP से\PSP]]_NP [[1\QT_QTC किलोमीटर\N_NN की\PSP]]_NP [[दूरी\N_NN पर\PSP]]_NP [[स्थित\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10030	[[भुवनेश्‍वर\N_NNP के\PSP]]_NP [[प्राचीन\JJ परशुरामेश्‍वर\N_NNP मंदिर\N_NNP की\PSP]]_NP [[शिल्पकला\N_NN]]_NP [[देखने\V_VM]]_VGNN [[योग्य\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10031	[[भुवनेश्‍वर\N_NNP से\PSP]]_NP [[12\QT_QTC किलोमीटर\N_NN की\PSP]]_NP [[दूरी\N_NN पर\PSP]]_NP [[स्थित\V_VM]]_VGF [[नंदनकानन\N_NNP वृहद\N_NN पार्क\N_NN पशुओं\N_NN का\PSP]]_NP [[अभ्‍यारण्य\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10032	[[नंदनकानन\N_NNP पार्क\N_NNP में\PSP]]_NP [[एक\QT_QTC सुन्दर\JJ झील\N_NN भी\RP_RPD]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10033	[[यह\DM_DMD झील\N_NN]]_NP [[पर्यटकों\N_NN को\PSP]]_NP [[दूर\N_NST से\PSP]]_NP [[आकर्षित\N_NN]]_NP [[करती\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10034	[[भुवनेश्‍वर\N_NNP से\PSP]]_NP [[8\QT_QTC किलोमीटर\N_NN]]_NP [[दूर\N_NST]]_NP [[धौली\N_NNP पहाड़ी\N_NNP पर\PSP]]_NP [[निर्मित\V_VM]]_VGF [[शांति\N_NNP स्तूप\N_NNP के\PSP]]_NP [[चारों\QT_QTO ओर\N_NN]]_NP [[महात्मा\N_NNP बुद्ध\N_NNP की\PSP]]_NP [[मूर्तियाँ\N_NN]]_NP [[देखने\V_VM योग्य\N_NN हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10035	[[शांति\N_NNP स्तूप\N_NNP बौद्ध\JJ परम्परा\N_NN की\PSP]]_NP [[आधुनिक\JJ शिल्पकला\N_NN का\PSP]]_NP [[उत्कृष्‍ट\JJ नमूना\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10036	[[धौली\N_NNP पहाड़ी\N_NN के\PSP पास\N_NST ही\RP_RPD]]_NP [[वह\DM_DMD मैदान\N_NN]]_NP [[है\V_VM]]_VGF [[जहाँ\N_NST सम्राट\N_NN]]_NP [[अशोक\N_NNP ने\PSP]]_NP [[कलिंग\N_NNP नरेश\N_NN को\PSP]]_NP [[युद्ध\N_NN में\PSP]]_NP [[पराजित\N_NN]]_NP [[किया\V_VM था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10037	[[पुरी\N_NNP के\PSP]]_NP [[दक्षिण-पश्‍चिम\N_NST में\PSP]]_NP [[स्थित\V_VM]]_VGF [[चिल्का\N_NNP झील\N_NNP में\PSP]]_NP [[160\QT_QTC प्रकार\N_NN की\PSP]]_NP [[मछलियाँ\N_NN]]_NP [[पाई\V_VM जाती\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10038	[[1100\QT_QTC वर्ग\N_NN किलोमीटर\N_NN में\PSP]]_NP [[फैली\V_VM]]_VGF [[चिल्का\N_NNP झील\N_NNP में\PSP]]_NP [[नौका\N_NN विहार\N_NN का\PSP]]_NP [[अपना\PR_PRF ही\RP_RPD]]_NP [[मजा\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10039	[[नए\JJ और\CC_CCD पुराने\JJ भुवनेश्‍वर\N_NNP शहर\N_NN के\PSP बीच\PSP]]_NP [[स्थित\V_VM ’\RD_PUNC]]_VGINF [[राज्य\N_NNP संग्रहालय\N_NNP ’\RD_PUNC में\PSP]]_NP [[आप\PR_PRP]]_NP [[मध्यकालीन\JJ दुर्लभ\JJ ताम्रपत्रों\N_NN ,\RD_PUNC पांडुलिपियों\N_NN ,\RD_PUNC कलाकृतियों\N_NN और\CC_CCD शिलालेखों\N_NN को\PSP]]_NP [[बेहद\RP_INTF करीब\JJ से\PSP]]_NP [[देख\V_VM सकते\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10040	[[यहाँ\N_NST]]_NP [[पाषाण\JJ शिल्प\N_NN की\PSP]]_NP [[मूर्तियाँ\N_NN ,\RD_PUNC]]_NP [[सिक्के\N_NN]]_NP [[तथा\CC_CCD]]_CCP [[अन्य\QT_QTF हस्तशिल्प\N_NN की\PSP]]_NP [[वस्तुएँ\N_NN भी\RP_RPD]]_NP [[देखने\V_VM योग्य\N_NN हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10041	[[कहा\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[कि\CC_CCD]]_CCP [[शिशुपालगढ़\N_NNP कभी\N_NST]]_NP [[उड़ीसा\N_NNP की\PSP]]_NP [[राजधानी\N_NN]]_NP [[थी\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10042	[[आप\PR_PRP]]_NP [[शिशुपालगढ़\N_NNP में\PSP]]_NP [[प्राचीन\JJ काल\N_NN के\PSP]]_NP [[कई\QT_QTF अवशेष\N_NN]]_NP [[देख\V_VM सकते\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10043	[[भुवनेश्‍वर\N_NNP से\PSP]]_NP [[8\QT_QTC किलोमीटर\N_NN की\PSP]]_NP [[दूरी\N_NN पर\PSP]]_NP [[खंडगिरि\N_NNP और\CC_CCD उदयगिरि\N_NNP नाम\N_NN की\PSP]]_NP [[दो\QT_QTC गुफाएँ\N_NN]]_NP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10044	[[इन\DM_DMR गुफाओं\N_NN का\PSP]]_NP [[अपना\PR_PRF ऐतिहासिक\JJ महत्त्व\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10045	[[एक\QT_QTC पहाड़ी\N_NN पर\PSP]]_NP [[स्थित\V_VM]]_VGF [[ये\DM_DMR दोनों\QT_QTO गुफाएँ\N_NN]]_NP [[2000\QT_QTC साल\N_NN]]_NP [[पुरानी\JJ]]_JJP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10046	[[यहाँ\DM_DMD]]_NP [[एक\QT_QTC ही\RP_RPD पत्थर\N_NN को\PSP]]_NP [[तराशकर\V_VM]]_VGF [[शिल्पियों\N_NN ने\PSP]]_NP [[24\QT_QTC तीर्थंकरों\N_NN की\PSP]]_NP [[मूर्तियाँ\N_NN]]_NP [[बनाई\V_VM हैं\V_VAUX]]_VGF [[जो\DM_DMR]]_NP [[विशेष\JJ रूप\N_NN से\PSP]]_NP [[दर्शनीय\JJ]]_JJP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10047	[[भुवनेश्‍वर\N_NNP के\PSP लिए\PSP]]_NP [[दिल्ली\N_NNP ,\RD_PUNC कोलकाता\N_NNP ,\RD_PUNC मुंबई\N_NNP ,\RD_PUNC चेन्नई\N_NNP आदि\N_NN प्रमुख\JJ शहरों\N_NN से\PSP]]_NP [[नियमित\JJ वायु\N_NN सेवाएँ\N_NN]]_NP [[उपलब्ध\N_NN]]_JJP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10048	[[देश\N_NN के\PSP]]_NP [[कई\QT_QTF प्रमुख\JJ शहरों\N_NN से\PSP]]_NP [[भुवनेश्‍वर\N_NNP रेल\N_NN मार्ग\N_NN द्वारा\PSP]]_NP [[जुड़ा\V_VM हुआ\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10049	[[भुवनेश्‍वर\N_NNP में\PSP]]_NP [[माँ\N_NN]]_NP [[पार्वती\N_NNP जी\N_NN की\PSP]]_NP [[प्यास\N_NN को\PSP]]_NP [[बुझाने\V_VM के\PSP लिए\PSP]]_VGINF [[निर्मित\V_VM]]_VGF [[सरोवर\N_NN को\PSP]]_NP [[सभी\QT_QTF जलस्रोतों\N_NN ने\PSP]]_NP [[बूँद-बूँद\N_NN]]_NP [[अपना\PR_PRF जल\N_NN]]_NP [[दिया\V_VM ,\RD_PUNC]]_VGF [[तभी\N_NST से\PSP]]_NP [[इस\DM_DMR सरोवर\N_NN का\PSP]]_NP [[नाम\N_NN]]_NP [[बिन्दु\N_NNP सरोवर\N_NN]]_NP [[पड़\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10050	[[650\QT_QTC ई.\N_NN में\PSP]]_NP [[निर्मित\V_VM]]_VGF [[परशुरामेश्‍वर\N_NNP मंदिर\N_NNP में\PSP]]_NP [[शिव\N_NNP के\PSP पुत्र\N_NN]]_NP [[कार्तिकेय\N_NNP की\PSP]]_NP [[भव्य\JJ मूर्ति\N_NN]]_NP [[अधिष्‍ठित\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10051	[[दीवारों\N_NN पर\PSP]]_NP [[महाभारत\N_NNP व\CC_CCD रामायण\N_NNP कालीन\N_NN कथाएँ\N_NN उत्कीर्ण\N_NN]]_NP [[की\V_VM गई\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10052	[[उड़ीसा\N_NNP के\PSP]]_NP [[प्राचीनतम\JJ मंदिरों\N_NN में\PSP से\PSP]]_NP [[एक\QT_QTC अनन्त\N_NNP वासुदेव\N_NNP मंदिर\N_NN के\PSP]]_NP [[अधिष्‍ठापक\N_NN ,\RD_PUNC]]_NP [[वासुदेव\N_NNP कृष्‍ण\N_NNP]]_NP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10053	[[प्राचीन\JJ केदारेश्‍वर\N_NNP मंदिर\N_NNP में\PSP]]_NP [[दुर्गाजी\N_NNP की\PSP]]_NP [[प्रतिमा\N_NN]]_NP [[स्थापित\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10054	[[दुर्गाजी\N_NNP की\PSP]]_NP [[भव्य\JJ मूर्ति\N_NN के\PSP]]_NP [[दर्शन\N_NN से\PSP]]_NP [[दर्शनार्थियों\N_NN के\PSP]]_NP [[हृदय\N_NN में\PSP]]_NP [[अपार\JJ श्रद्धा\N_NN]]_NP [[उमड़\V_VM पड़ती\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10055	[[आदमकद\N_NNP बजरंगबली\N_NNP जी\N_NN की\PSP]]_NP [[मूर्ति\N_NN व\CC_CCS गौरी\N_NNP मंदिर\N_NN एवं\CC_CCD गौरीकुंड\N_NNP भी\RP_RPD]]_NP [[दर्शनीय\JJ]]_JJP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10056	[[केदाररेश्‍वर\N_NNP मंदिर\N_NNP के\PSP]]_NP [[निकट\N_NST में\PSP]]_NP [[दूधगंगा\N_NN का\PSP]]_NP [[चमत्कारी\JJ जल\N_NN]]_NP [[सभी\QT_QTF व्याधियों\N_NN को\PSP]]_NP [[मिटा\V_VM देता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10057	[[भुवनेश्‍वर\N_NNP के\PSP]]_NP [[राजा-रानी\N_NN मंदिर\N_NN ,\RD_PUNC भास्करेश्‍वर\N_NNP शिव\N_NNP मंदिर\N_NN ,\RD_PUNC मधेश्‍वर\N_NNP भूमि\N_NNP ,\RD_PUNC वन्दनकानन\N_NNP ,\RD_PUNC म्यूजियम\N_NN आदि\N_NN भी\RP_RPD]]_NP [[कम\QT_QTF दर्शनीय\JJ]]_JJP [[नहीं\RP_NEG हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10058	[[’\RD_PUNC]]_BLK [[पुरी\N_NNP ’\RD_PUNC पवित्र\JJ हिन्दू\JJ तीर्थ\N_NN श्रद्धा\N_NN व\CC_CCD आस्था\N_NN का\PSP]]_NP [[केंद्र\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
htd10059	[[पुरी\N_NNP के\PSP]]_NP [[प्राचीन\JJ मंदिर\N_NN में\PSP]]_NP [[पालनकर्ता\JJ भगवान\N_NN]]_NP [[विष्‍णु\N_NNP व\CC_CCD 16\QT_QTC कला\N_NN]]_NP [[संपन्न\JJ भगवान\N_NN]]_NP [[श्रीकृष्‍ण\N_NNP के\PSP अवतार\N_NN]]_NP [[जगन्नाथ\N_NNP जी\N_NN]]_NP [[अधिष्‍ठित\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10060	[[ऐसा\DM_DMD भी\RP_RPD]]_NP [[कहा\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[पुरी\N_NNP में\PSP]]_NP [[3\QT_QTC दिन\N_NN]]_NP [[व\CC_CCD]]_CCP [[3\QT_QTC रात\N_NN]]_NP [[ठहरने\V_VM पर\PSP]]_VGINF [[जीव\N_NN को\PSP]]_NP [[स्वर्ग\N_NN की\PSP]]_NP [[प्राप्‍ति\V_VM]]_NP [[होती\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10061	[[11वीं\QT_QTO शताब्दी\N_NN के\PSP]]_NP [[आखिरी\JJ समय\N_NN में\PSP]]_NP [[राजा\N_NN]]_NP [[अनंग\N_NNP द्वारा\PSP]]_NP [[निर्मित\V_VM]]_VGF [[इस\DM_DMR भव्य\JJ मंदिर\N_NN में\PSP]]_NP [[प्रवेश\N_NN]]_NP [[करने\V_VM के\PSP लिए\PSP]]_VGINF [[चार\QT_QTC सुसज्जित\JJ दरवाजों\N_NN का\PSP]]_NP [[निर्माण\N_NN]]_NP [[किया\V_VM गया\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10062	[[भीतर\N_NST]]_NP [[मार्कण्डेय\N_NNP मंदिर\N_NNP ,\RD_PUNC राधाकृष्‍ण\N_NNP मंगला\N_NNP देवी\N_NNP ,\RD_PUNC इंद्राणी\N_NNP ,\RD_PUNC लक्ष्मी\N_NNP व\CC_CCD काली\N_NNP ,\RD_PUNC सर्वमंगला\N_NNP ,\RD_PUNC पातालेश्‍वर\N_NNP ,\RD_PUNC सूर्यनारायण\N_NNP आदि\N_NN]]_NP [[अन्य\QT_QTF कई\QT_QTF देवी-देवताओं\N_NN की\PSP]]_NP [[मूर्तियाँ\N_NN]]_NP [[स्थापित\V_VM]]_NP [[की\V_VAUX गई\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10063	[[मुख्य\JJ रूप\N_NN से\PSP]]_NP [[पुरी\N_NNP में\PSP]]_NP [[जगन्नाथ\N_NNP जी\N_NN ही\RP_RPD]]_NP [[पूजित\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10064	[[भगवान\N_NN जगन्नाथ\N_NNP के\PSP]]_NP [[माथे\N_NN पर\PSP]]_NP [[मूल्यवान\JJ हीरा\N_NN]]_NP [[जड़ा\V_VM हुआ\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10065	[[साथ\N_NN ही\RP_RPD]]_NP [[मंदिर\N_NN में\PSP]]_NP [[बलभद्र\N_NNP तथा\CC_CCD भगवान\N_NN जगन्नाथ\N_NNP की\PSP]]_NP [[बहन\N_NN]]_NP [[सुभद्रा\N_NNP]]_NP [[विराजती\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10066	[[निकट\N_NST ही\RP_RPD माँ\N_NN]]_NP [[लक्ष्मी\N_NNP ,\RD_PUNC सरस्वती\N_NNP पीछे\N_NST की\PSP ओर\N_NN]]_NP [[नीलमाहाव\N_NNP व\CC_CCD ब्रह्मदास\N_NNP की\PSP]]_NP [[मूर्तियाँ\N_NN]]_NP [[प्रतिष्‍ठित\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
htd10067	[[मार्कण्डेश्‍वर\N_NNP मंदिर\N_NNP के\PSP]]_NP [[पवित्र\JJ जल\N_NN में\PSP]]_NP [[स्नान\N_NN से\PSP]]_NP [[पुण्य\N_NN की\PSP]]_NP [[प्राप्‍ति\N_NN]]_NP [[होती\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
