ID	Value
htd11	[[এই\DM_DMD রাস্তা\N_NN ধরেও\PSP]]_VGNF [[বেনারস\N-NNP শহর\N_NN হয়ে\V_VM_VNF]]_NP [[ছাবনী\N-NNP যেতে\V_VM_VINF পারেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd12	[[পতিত\JJ পাবনী\JJ গঙ্গা\N-NNP]]_NP [[হরিদ্বার\N-NNP থেকে\PSP]]_NP [[পর্বতাঞ্চল\N_NN ছেড়ে\PSP]]_VGF [[সমতল\JJ ভূমিতে\N_NN]]_NP [[প্রবেশ\N_NN করে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd13	[[এই\DM_DMD জন্য\PSP]]_CCP [[হরিদ্বারকে\N-NNP]]_NP [[গঙ্গার\N-NNP দ্বারও\N_NN বলে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd14	[[হরিদ্বারে\N-NNP]]_NP [[প্রতিদিন\N_NN সন্ধ্যেবেলা\N_NN হওয়া\V_VM_VNG]]_VGINF [[মা\N_NN গঙ্গার\N-NNP]]_NP [[আরতির\N_NN সময়\N_NN]]_NP [[ভক্তদের\N_NN ভিড়\N_NN]]_NP [[উপচে\V_VM_VNF পড়ে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd15	[[গঙ্গা\N-NNP নদীর\N_NN ওপর\PSP]]_NP [[ভাসা\JJ]]_VGNN [[দীপমালার\N_NN দৃশ্য\N_NN]]_NP [[দেখতে\V_VM_VINF দেখতেই\V_VM_VINF]]_VGINF [[তৈরি\N_NN হয়\N_NN]]_VGF [[৷\RD_PUNC]]_BLK
htd16	[[উত্তর\N_NN রেলওয়ের\N_NN]]_NP [[মোগলসরাই\N-NNP থেকে\PSP]]_NP [[অমৃতসর\N-NNP যাওয়ার\V_VM_VINF পথে\N_NN]]_NP [[প্রধাণ\JJ লাইনে\N_NN]]_NP [[এই\DM_DMD স্টেশন\N_NN পড়ে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd17	[[লক্সর\N-NNP থেকে\PSP]]_NP [[একটা\QT_QTC লাইন\N_NN]]_NP [[হরিদ্বার\N-NNP পর্যন্ত\PSP গেছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd18	[[প্রাচীনকালে\N_NN]]_NP [[পিতামহ\N_NN ব্রক্ষা\N-NNP]]_NP [[কাঞ্চীতে\N-NNP]]_NP [[মা\N_NN ভগবতীর\N-NNP দর্শনের\N_NN জন্য\PSP]]_NP [[দুষ্কর\JJ তপস্যা\N_NN করেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd19	[[তখন\RB]]_RBP [[মহালক্ষী\N-NNP]]_NP [[হাতে\N_NN কমল\N_NN ধারণ\V_VM_VNG করে\V_VM_VNF]]_VGF [[তার\PR_PRL সামনে\N_NST এসেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd20	[[দক্ষিণ\N-NNP রেলওয়ের\N_NN]]_NP [[চেন্নাই\N-NNP স্টেশন\N_NN থেকে\PSP]]_NP [[ধনুষ্কোট\N-NNP যাওয়ার\V_VM_VNG পথে\N_NN]]_NP [[প্রধাণ\JJ লাইনে\N_NN]]_NP [[চেন্নাই\N-NNP থেকে\PSP]]_NP [[৩৫\QT_QTC মাইল\N_NN দূরে\N_NN]]_NP [[চঙ্গলপেট\N-NNP স্টেশন\N_NN পড়ে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd21	[[চঙ্গলপেট\N-NNP স্টেশন\N_NN থেকে\PSP]]_NP [[একটা\QT_QTC লাইন\N_NN]]_NP [[অরকোনাম\N-NNP পর্যন্ত\PSP যায়\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd22	[[চঙ্গলপেট\N-NNP স্টেশন\N_NN থেকে\PSP]]_NP [[অরকোনাম\N-NNP যাওয়ার\V_VM_VNG পথে\N_NN]]_NP [[কাঞ্জীভরম\N-NNP পড়ে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd23	[[স্টেশনের\N_NN নাম\N_NN]]_NP [[কাঞ্জীভরম\N-NNP]]_NP [[কিন্তু\CC_CCS]]_CCP [[নগরের\N_NN নাম\N_NN হল\V_VAUX]]_NP [[কাঞ্চীপুরম\N-NNP]]_NP [[৷\RD_PUNC]]_BLK
htd24	[[অযোধ্যা\N-NNP নগর\N_NN]]_NP [[শ্রী\N-NNP রামের\N-NNP অবতারের\N_NN]]_NP [[পবিত্র\JJ ভূমি\N_NN]]_NP [[৷\RD_PUNC]]_BLK
htd25	[[অযোধ্যা\N-NNP]]_NP [[পবিত্র\JJ নদী\N_NN]]_NP [[সরযূর\N-NNP তীরে\N_NN]]_NP [[অবস্হিত\N_NN]]_JJP [[৷\RD_PUNC]]_BLK
htd26	[[উত্তর\N-NNP রেলওয়ের\N_NN]]_NP [[মোগলসরাই-লখনউ\N-NNP লাইনে\N_NN]]_NP [[মোগলসরাই\N-NNP স্টেশন\N_NN থেকে\N_NN]]_NP [[১২৮\QT_QTC মাইল\N_NN দূরত্বে\N_NN]]_NP [[অযোধ্যা\N-NNP স্টেশন\N_NN আছে\V_VAUX]]_NP [[৷\RD_PUNC]]_BLK
htd27	[[সিপ্রা\N-NNP]]_NP [[বা\CC_CCD]]_CCP [[শিপ্রা\N-NNP নদীর\N_NN তটে\N_NN]]_NP [[অবস্থিত\N_NN]]_JJP [[মহাকালের\N_NN এই\DM_DMD উজ্জয়িনী\N-NNP নগরীকে\N_NN]]_NP [[পতিত\N_NN পাবনী\N_NN বলা\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd28	[[বলা\V_VM_VNG হয়\V_VAUX]]_VGF [[যে\RP_RPD]]_CCP [[উজ্জয়িনীতে\N-NNP মহাকালকে\N_NN প্রণাম\N_NN করলে\V_VM_VNF]]_VGNF [[মৃত্যুর\N_NN চিন্তা\N_NN থাকে\V_VM_VNF না\RP_NEG]]_VGF [[৷\RD_PUNC]]_BLK
htd29	[[মধ্য\N-NNP রেলের\N_NN]]_NP [[মুম্বই-ভোপাল-দিল্লী\N-NNP লাইনে\N_NN]]_NP [[ভোপাল\N-NNP স্টেশন\N_NN থেকে\PSP]]_NP [[একটা\QT_QTC লাইন\N_NN]]_NP [[উজ্জয়িনী\N-NNP গেছে\V_VM_VF]]_NP [[৷\RD_PUNC]]_BLK
htd30	[[পশ্চিম\N-NNP রেলের\N_NN]]_NP [[মুম্বই-কোটা-দিল্লী\N-NNP লাইনে\N_NN]]_NP [[নাগড়া\N-NNP স্টেশন\N_NN থেকে\PSP]]_NP [[একটা\QT_QTC বড়\JJ লাইনও\N_NN]]_NP [[উজ্জয়িনী\N-NNP গেছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd31	[[উক্ত\JJ লাইনের\N_NN]]_NP [[মহু\N-NNP স্টেশন\N_NN থেকেও\PSP]]_NP [[একটা\QT_QTC লাইন\N_NN]]_NP [[উজ্জয়িনী\N-NNP গেছে\V_VM_VF]]_NP [[৷\RD_PUNC]]_BLK
htd32	[[চারটি\QT_QTC ধামের\N_NN]]_NP [[একটি\QT_QTC হল\V_VAUX]]_NP [[দ্বারকা\N-NNP]]_NP [[৷\RD_PUNC]]_BLK
htd33	[[ভগবান\N_NN কৃষ্ণ\N-NNP]]_NP [[বিশেষরূপে\RB]]_RBP [[সমুদ্রের\N_NN মাঝে\PSP]]_NP [[এটি\DM_DMD বানিয়েছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd34	[[পশ্চিম\N-NNP রেলওয়ের\N_NN]]_NP [[সুরেন্দ্রনগর-ঔখা\N-NNP পোর্ট\N_NN লাইনে\N_NN]]_NP [[অবস্থিত\N_NN]]_JJP [[এই\DM_DMD নগর\N_NN হল\V_VAUX]]_NP [[সমুদ্রপারের\N_NN স্টেশন\N_NN]]_NP [[৷\RD_PUNC]]_BLK
htd35	[[যমুনার\N-NNP তটে\N_NN]]_NP [[অবস্থিত\N_NN]]_JJP [[ভগবান\N_NN শ্রী\N-NNP কৃষ্ণের\N-NNP]]_NP [[অবতার\N_NN ভূমি\N_NN]]_NP [[হল\V_VAUX]]_VGF [[পবিত্র\JJ মথুরা\N-NNP নগরী\N_NN]]_NP [[৷\RD_PUNC]]_BLK
htd36	[[পূর্ব\N-NNP রেলওয়ের\N_NN]]_NP [[আগরা\N-NNP স্টেশন\N_NN ফোর্ট\N_NN থেকে\PSP]]_NP [[গোরখপুর\N-NNP যাওয়ার\V_VM_VNG লাইনে\N_NN]]_NP [[তথা\CC_CCD]]_CCP [[পশ্চিম\N-NNP রেলওয়ের\N_NN]]_NP [[মুম্বই-কোটা-দিল্লী\N-NNP লাইনে\N_NN]]_NP [[মথুরা\N-NNP স্টেশন\N_NN আছে\V_VAUX]]_NP [[৷\RD_PUNC]]_BLK
htd37	[[গড়-মুক্তেশ্বর\N-NNP]]_NP [[হিন্দুদের\N_NN]]_NP [[পবিত্র\JJ তীর্থস্থান\N_NN]]_NP [[৷\RD_PUNC]]_BLK
htd38	[[চলুন\V_VM_VF]]_VGF [[গড়-মুক্তেশ্বরের\N-NNP]]_NP [[গঙ্গার\N-NNP মেলায়\N_NN]]_NP [[৷\RD_PUNC]]_BLK
htd39	[[গাজিয়াবাদ\N-NNP জেলার\N_NN]]_NP [[গড়-মুক্তেশ্বরে\N-NNP]]_NP [[পতিত\JJ পাবনী\JJ গঙ্গার\N-NNP তটে\N_NN]]_NP [[প্রত্যেক\JJ কার্তিক\N_NN পূর্ণিমার\N_NN সময়ে\N_NN]]_NP [[বসা\V_VM_VNG]]_VGNN [[উত্তর\N-NNP ভারতের\N-NNP]]_NP [[প্রসিদ্ধ\JJ]]_NP [[আর\CC_CCD]]_CCP [[প্রাচীন\JJ ধার্মিক\JJ মেলা\N_NN]]_NP [[প্রায়\RB পাঁচ\QT_QTC হাজার\N_NN বছর\N_NN পুরানো\N_NN]]_JJP [[৷\RD_PUNC]]_BLK
htd40	[[এই\DM_DMD গড়-মুক্তেশ্বরের\N-NNP মেলার\N_NN]]_NP [[প্রচুর\JJ উত্তেজনা\N_NN রয়েছে\V_VM_VF]]_VGF [[আর\CC_CCD]]_CCP [[এর\PR_PRL সাথে\PSP]]_NP [[প্রধাণ\JJ স্নানের\N_NN জন্য\PSP]]_NP [[ভক্তদের\N_NN]]_NP [[প্রচন্ড\JJ ভিড়\N_NN হচ্ছে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd41	[[প্রধাণ\JJ স্নান\N_NN]]_NP [[১৩\QT_QTC নভেম্বর\N_NN হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd42	[[গড়-মুক্তেশ্বরের\N-NNP বিষয়ে\N_NN]]_NP [[বলা\V_VM_VNG হয়\V_VAUX]]_VGF [[যে\RP_RPD]]_CCP [[মহাভারতের\N-NNP]]_NP [[বিনাশকারী\JJ যুদ্ধের\N_NN পর\PSP]]_NP [[যোগীরাজ\N-NNP কৃষ্ণ,\N-NNP]]_NP [[ধর্মরাজ\N-NNP যুধিষ্ঠির\N-NNP]]_NP [[এবং\CC_CCD]]_CCP [[অর্জুনের\N-NNP মনে\N_NN]]_NP [[যুদ্ধের\N_NN বিভীষিকা\N_NN]]_NP [[আর\CC_CCD]]_CCP [[নরসংহার\N_NN দেখে\V_VM_VNF]]_VGNF [[ভীষণ\JJ গ্লানি\N_NN হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd43	[[তারা\PR_PRP]]_NP [[এই\DM_DMD চিন্তায়\N_NN]]_NP [[পড়ে\V_VM_VNF যান\V_VM_VF]]_VGF [[যে\RP_RPD]]_CCP [[যুদ্ধে\N_NN]]_NP [[মৃত\JJ]]_RBP [[অসংখ্য\JJ কুটুম্ব\N_NN]]_NP [[,\RD_PUNC বধূ\N_NN]]_BLK [[এবং\CC_CCD]]_CCP [[নির্দোষ\JJ লোকের\N_NN]]_NP [[আত্মার\N_NN শান্তির\N_NN জন্য\PSP]]_NP [[কোনও\JJ উপায়\N_NN]]_NP [[বের\V_VM_VNF করা\V_VM_VNG]]_VGNN [[বা\CC_CCD]]_CCP [[সংস্কার\N_NN করা\V_VM_VNG]]_VGNN [[উচিত\RB]]_RBP [[৷\RD_PUNC]]_BLK
htd44	[[তখন\RB]]_RBP [[সবাই\N_NN]]_NP [[একটি\QT_QTC সিদ্ধান্তে\N_NN এলেন\V_VM_VF]]_VGF [[যে\RP_RPD]]_CCP
htd45	[[খান্ডবী\N-NNP বনে\N_NN]]_NP [[ভগবান\N_NN পরশুরাম\N-NNP দ্বারা\PSP স্থাপিত\N_NN]]_NP [[শিব\N-NNP বল্ল্ভপুর\N-NNP নামক\N_NN স্থানে\N_NN]]_NP [[মুক্তেশ্বর\N-NNP মহাদেবের\N-NNP]]_NP [[পূজা\N_NN যজ্ঞ\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[পতিত\JJ পাবনী\JJ গঙ্গায়\N-NNP স্নান\N_NN করে\V_VM_VNF]]_VGNF [[সেখানে\N_NST]]_RBP [[পিন্ডদান\N_NN করলে\V_VM_VNF]]_VGNF [[সমস্ত\QT_QTF সংস্কার\N_NN]]_NP [[পূর্ণ\N_NN হয়ে\V_VM_VNF যাবে\V_VM_VF]]_NP [[৷\RD_PUNC]]_BLK
htd46	[[মনে\N_NN রাখবেন\V_VM_VF]]_VGF [[শিব\N-NNP বল্লহপুরই\N-NNP]]_NP [[এখন\RB]]_RBP [[গড়-মুক্তেশ্বর\N-NNP নামে\N_NN]]_NP [[পরিচিত\N_NN]]_JJP [[৷\RD_PUNC]]_BLK
htd47	[[ভগবান\N_NN রামের\N-NNP পূর্বজ\N_NN]]_NP [[নহারাজ\N_NN শিবি\N-NNP]]_NP [[নিজের\PR_PRF বানপ্রস্থ\N_NN]]_NP [[গড়-মুক্তেশ্বরে\N-NNP]]_NP [[অতিবাহিত\N_NN করেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd48	[[ভগবান\N_NN শিবি\N-NNP]]_NP [[ভগবান\N_NN পরশুরামকে\N-NNP দিয়ে\PSP]]_NP [[এখানে\N_NST]]_RBP [[শিব\N-NNP মন্দির\N_NN]]_NP [[স্থাপন\N_NN করিয়েছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd49	[[ওই\DM_DMD সময়\N_NN]]_NP [[গড়-মুক্তেশ্বর\N-NNP]]_NP [[বল্লভ\N-NNP সম্প্রদায়ের\N_NN]]_NP [[প্রধাণ\JJ কেন্দ্র\N_NN ছিল\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd50	[[গড়-মুক্তেশ্বরের\N-NNP]]_NP [[নাম\N_NN]]_NP [[শিব\N-NNP বল্ল্ভবপুর\N-NNP হল\V_VAUX]]_VGF [[,\RD_PUNC]]_BLK
htd51	[[শিব\N-NNP পুরাণে\N_NN]]_NP [[গড়-মুক্তেশ্বরের\N-NNP]]_NP [[বর্ণণা\N_NN আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd52	[[একাদশী\N_NN থেকে\PSP]]_NP [[চতুর্থী\N_NN পর্যন্ত\PSP]]_NP [[গড়-মুক্তেশ্বরে\N-NNP]]_NP [[মহাভারতের\N-NNP যুদ্ধে\N_NN মৃত\JJ]]_NP [[ব্যাক্তিদের\N_NN]]_NP [[আত্মার\N_NN শান্তির\N_NN জন্য\PSP]]_NP [[যজ্ঞ\N_NN করা\V_VM_VNG হয়েছিল\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd53	[[চতুর্থীর\N_NN সন্ধ্যায়\N_NN]]_NP [[যজ্ঞ\N_NN সমাপ্তির\N_NN পর\PSP]]_NP [[ওই\DM_DMD আত্মাদের\N_NN জন্য\PSP]]_NP [[গঙ্গায়\N-NNP প্রদীপ\N_NN জ্বালিয়ে\V_VM_VNF]]_VGNF [[শ্রদ্ধাঞ্জলি\N_NN দেওয়া\V_VM_VNG হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd54	[[তারপরের\N_NN দিন\N_NN সকালে\N_NN]]_NP [[,\RD_PUNC]]_BLK [[পূর্ণিমার\N_NN দিন\N_NN]]_NP [[সকলে\PR_PRF গঙ্গায়\N-NNP স্নান\N_NN করে\V_VM_VNF]]_VGNF [[পূজা\N_NN]]_NP [[,\RD_PUNC]]_CCP [[অর্চনা\N_NN]]_CCP [[ইত্যাদি\N_NN করে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd55	[[প্রতি\JJ বছর\N_NN]]_NP [[কয়েক\JJ লাখ\QT_QTC ভক্ত\N_NN]]_NP [[গড়-মুক্তেশ্বরে\N-NNP]]_NP [[কার্তিক\N_NN পূর্ণিমার\N_NN দিন\N_NN]]_NP [[কুলষ\JJ বিনাশিনী\JJ]]_NP [[,\RD_PUNC]]_CCP [[পাপ-হারিণী\JJ গঙ্গায়\N-NNP]]_NP [[স্নান\N_NN করে\V_VM_VNF]]_VGNF [[নিজের\PR_PRF আত্মীয়ের\N_NN]]_NP [[আত্মার\N_NN শান্তির\N_NN জন্য\PSP]]_NP [[এখানে\N_NST]]_RBP [[প্রদীপ\N_NN জ্বালাতে\V_VM_VINF আসেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd56	[[চর্তুদশীর\N_NN দিন\N_NN সন্ধ্যায়\N_NN]]_NP [[অসংখ্য\QT_QTF লোক\N_NN]]_NP [[নিজেদের\PR_PRF স্বজনের\N_NN প্রতি\PSP]]_NP [[শ্রদ্ধাঞ্জলি\N_NN দিতে\V_VM_VINF]]_VGINF [[গঙ্গায়\N-NNP প্রদীপ\N_NN জ্বালান\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd57	[[সেই\DM_DMD সময়ে\N_NN]]_NP [[গঙ্গার\N-NNP ধারার\N_NN সাথে\PSP]]_NP [[বয়ে\V_VM_VNF যাওয়া\V_VM_VNG]]_VGNN [[প্রদীপের\N_NN দৃশ্য\N_NN]]_NP [[বড়ই\JJ মনোরম\N_NN]]_JJP [[৷\RD_PUNC]]_BLK
htd58	[[গড়-মুক্তেশ্বরে\N-NNP]]_NP [[অনেক\QT_QTF মহত্বপূর্ণ\JJ]]_NP [[ধার্মিক\JJ স্থান\N_NN আছে\V_VAUX]]_VGF [[,\RD_PUNC]]_BLK [[যেমন\RP_RPD]]_CCP [[নহুষ\N-NNP কূপ\N-NNP]]_NP [[(নক্কা\N-NNP কুঁয়া)\N-NNP]]_NP [[মুক্তেশ্বর\N-NNP মহাদেবের\N-NNP মন্দির,\N_NN]]_NP [[বদ্রিনাথ\N-NNP মন্দির\N_NN ইত্যাদি\N_NN]]_NP [[৷\RD_PUNC]]_BLK
htd59	[[বদ্রিনাথ\N-NNP মন্দির\N_NN]]_NP [[শুধুমাত্র\RB]]_RBP [[আরতির\N_NN সময়ই\N_NN খোলার\V_VM_VNG]]_VGNN [[প্রথা\N_NN আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd60	[[বছরে\N_NN একবার\QT_QTC]]_NP [[অক্ষয়\N_NN তৃতীয়ার\N_NN সময়\N_NN]]_NP [[পরশুরাম\N-NNP জয়ন্তীর\N_NN সময়ে\N_NN]]_NP [[সারা\JJ দিন\N_NN]]_NP [[দর্শনার্থীদের\N_NN জন্য\PSP]]_NP [[এই\DM_DMD মন্দির\N_NN]]_NP [[খোলা\N_NN হয়\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd61	[[মুক্তেশ্বর\N-NNP মহাদেবের\N-NNP]]_NP [[মন্দিরের\N_NN সামনে\PSP]]_NP [[বিশাল\JJ বড়\JJ বালির\N_NN মাঠ\N_NN]]_NP [[আছে\V_VAUX]]_VGF [[,\RD_PUNC]]_BLK [[যা\PR_PRL মীরাবাইয়ের\N-NNP মাঠ\N_NN নামে\N_NN]]_NP [[পরিচিত\N_NN]]_JJP [[৷\RD_PUNC]]_BLK
htd62	[[এটা\DM_DMD মনে\N_NN করা\V_VM_VNG হয়\V_VAUX]]_NP [[যে\PR_PRL]]_CCP [[এক\QT_QTC সময়ে\N_NN]]_NP [[মীরাবাই\N-NNP]]_NP [[এখানে\N_NST]]_RBP [[গঙ্গা\N-NNP স্নানের\N_NN জন্য\PSP]]_NP [[এসেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd63	[[বলা\V_VM_VNG হয়\V_VAUX]]_VGF [[যে\PR_PRL]]_CCP [[একবার\QT_QTC]]_RBP [[পার্বতী\N-NNP]]_NP [[শঙ্করকে\N-NNP প্রশ্ন\N_NN করেছিলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd64	[[প্রভু\N_NN]]_NP [[এমন\PR_PRL কোনও\DM_DMQ উপায়\N_NN]]_NP [[আর\CC_CCD]]_CCP [[স্থান\N_NN বলুন\V_VM_VF]]_VGF [[যেখানে\N_NST]]_RBP [[সংসারের\N_NN সমস্ত\QT_QTF ব্যাধি\N_NN]]_NP [[আর\CC_CCD]]_CCP [[পাপ\N_NN থেকে\PSP]]_NP [[জীবরা\N_NN মুক্তি\N_NN পাবে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd65	[[ওরা\PR_PRL কি\DM_DMQ কাজ\N_NN করবে\V_VM_VNF]]_VGF [[,\RD_PUNC]]_BLK [[যাতে\CC_CCS]]_CCP [[আপনার\PR_PRP স্নেহ\N_NN অর্জন\N_NN করে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd66	[[এতে\DM_DMD শঙ্কর\N-NNP বলেন\V_VM_VNF]]_VGF [[যে\RP_RPD]]_CCP [[দেবী\N_NN]]_NP [[সত্যযুগে\N-NNP সকল\QT_QTF তীর্থ\N_NN]]_NP [[পুণ্যের\N_NN ফল\N_NN দেয়\V_VM_VF]]_VGF [[,\RD_PUNC]]_CCP [[ত্রেতাযুগে\N-NNP পুষ্কর\N-NNP]]_NP [[,\RD_PUNC]]_CCP [[দ্বাপরে\N-NNP কুরুক্ষেত্র\N-NNP পুণ্যের\N_NN ফল\N_NN দেয়\V_VM_VF]]_VGF [[আর\CC_CCD]]_CCP [[কলিকালে\N-NNP]]_NP [[শুধুমাত্র\RB]]_RBP [[গঙ্গা\N-NNP স্নান\N_NN করলে\V_VM_VNF]]_VGNF [[পুণ্যফল\N_NN প্রাপ্তি\N_NN হবে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd67	[[গঙ্গা\N-NNP তটে\N_NN]]_NP [[শিব\N-NNP বল্লভপুর\N-NNP নামে\N_NN]]_NP [[একটি\QT_QTC স্থান\N_NN আছে\V_VAUX]]_VGF [[৷\RD_PUNC]]_BLK
htd68	[[শিব\N-NNP বল্লভপুর\N-NNP নামক\N_NN স্থানে\N_NN]]_NP [[শিব\N-NNP]]_NP [[বসবাস\N_NN করেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
htd69	[[শিব\N-NNP বল্লভপুর\N-NNP]]_NP [[শিবের\N-NNP]]_NP [[অতিপ্রিয়\N_NN]]_JJP [[৷\RD_PUNC]]_BLK
htd70	[[শিব\N-NNP বল্লভপুর\N-NNP]]_NP [[জম্বুদ্বীপের\N-NNP]]_NP [[আর্যাবত\N-NNP দেশে\N_NN]]_NP [[হস্তিনাপুরের\N-NNP পূর্বদিকে\N_NN]]_NP [[অবস্থিত\V_VM_VF]]_JJP [[৷\RD_PUNC]]_BLK
htd71	[[গঙ্গা\N-NNP তটে\N_NN অবস্থিত\N_NN]]_NP [[শিব\N-NNP বল্লভপুর\N-NNP]]_NP [[দেবতা\N_NN]]_NP [[,\RD_PUNC]]_CCP [[ঋষি\N_NN]]_NP [[আর\CC_CCD]]_CCP [[পিতৃপুরুষদের\N_NN]]_NP [[সন্তোষ\N_NN প্রদান\N_NN করে\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
